course_id,course_semester,course_subject_id,course_name_ch,course_name_en,course_teacher,course_credit,course_begin_time,course_end_time,course_weekday,location_id,course_dept,course_type,general_category,central_general,course_maxnum
,,509066002,進階德文寫作,Advanced German,周玉蕙,2.0,wed10-12 wed 10 11,,,研究250204,歐文德三,必/Required,,否/No,
,,509067002,進階西文寫作,Advanced Spanish,藍文君,2.0,wed10-12 wed 10 11,,,研究250302,歐文西三,必/Required,,否/No,
,,509923001,媒體德文,Media German,金郁夫,3.0,tue16-19 tue 16 17 18,,,研究250303,歐文德二,選/Elective,,否/No,
,,509924001,德國戲劇賞析,A,周玉蕙,3.0,fri10-13 fri 10 11 12,,,學思040306,歐文德二,選/Elective,,否/No,
,,509925002,法國戲劇賞析,A,孟丞書,3.0,thu16-19 thu 16 17 18,,,研究250303,歐文法二,選/Elective,,否/No,
,,509926002,德語系國家文化,A,黃琦君,3.0,wed16-19 wed 16 17 18,,,研究250205,歐文德二,選/Elective,,否/No,
,,509927002,法語系國家文化,A,孟丞書,3.0,fri09-12 fri 09 10 11,,,商館260204,歐文法二,選/Elective,,否/No,
,,509932001,歐洲社會與歐盟,European Societies,盧倩儀,3.0,fri13-16 fri 13 14 15,,,研究250303,歐文法二,選/Elective,,否/No,
,,509934001,歐洲聯盟的永續,Sustainable,卓忠宏,3.0,wed16-19 wed 16 17 18,,,研究250301,歐文法二,選/Elective,,否/No,
,,510001002,初級越語,Basic Vietnamese,陳凰鳳,3.0,thu09-12 thu 09 10 11,,,資訊140105,東南學一,必/Required,,否/No,
,,510002002,初級越語會話,Basic Vietnamese,段雅芳,2.0,tue08-12 tue 08 09 10 11,,,道藩320315,東南學一,必/Required,,否/No,
,,510004001,東南亞歷史文化,History and Culture,陳鴻瑜,2.0,mon16-18 mon 16 17,,,研究250106,東南學一,群/Partially,,否/No,
,,510005001,東南亞民族與現,The Current Situation,王雅萍,3.0,wed16-19 wed 16 17 18,,,綜合270103,東南學一,群/Partially,,否/No,
,,510949001,東南亞文化與英,English Writing in,詳備註,3.0,thu13-16 thu 13 14 15,,,逸仙050202,東南學一,選/Elective,,否/No,
,,551007001,現代西方文學理,Modern Western,邱彥彬,3.0,mon13-16 mon 13 14 15,,,季陶340304,英博文一,必/Required,,否/No,
,,551012001,英語教學,TESOL,劉怡君,3.0,wed13-16 wed 13 14 15,,,學思040107,英文碩一,必/Required,,否/No,
,,551016001,當代文學理論與,Contemporary,黃涵榆,3.0,wed09-12 wed 09 10 11,,,季陶340304,英文碩一,必/Required,,否/No,
,,551752001,語言教學專題：,Topics on Language,招靜琪,3.0,thu09-12 thu 09 10 11,,,國際360201,英文碩一,選/Elective,,否/No,
,,551753001,司各特專題,Walter Scott Studies,邱剛彥,3.0,thu13-16 thu 13 14 15,,,季陶340304,英文碩一,選/Elective,,否/No,
,,551797001,語言習得專題：,Topics on Language,薩文蕙,3.0,thu13-16 thu 13 14 15,,,研究250421,英文碩一,選/Elective,,否/No,
,,551800001,精神分析－從佛,Psychoanalysis -,沈志中,3.0,wed13-16 wed 13 14 15,,,季陶340304,英文碩一,選/Elective,,否/No,
,,551801001,莎士比亞與莎士,Shakespeare and,施堂模,3.0,fri09-12 fri 09 10 11,,,季陶340304,英文碩一,選/Elective,,否/No,
,,551810001,大眾文學與文化,Popular Literature,陳音頤,3.0,tue13-16 tue 13 14 15,,,研究250421,英文碩一,選/Elective,,否/No,
,,551833001,英語教學實務專,TESOL Practicum,黃怡萍,3.0,fri09-12 fri 09 10 11,,,季陶340516,英文碩一,選/Elective,,否/No,
,,551837001,英語聽說教學,Developing Oral,許麗媛,3.0,fri13-16 fri 13 14 15,,,季陶340305,英文碩一,選/Elective,,否/No,
,,554008002,學術俄語（一）,Academic Russian I,亞榴申娜,2.0,thu10-12 thu 10 11,,,道藩320406,斯語碩一,必/Required,,否/No,
,,554009002,學術俄語（二）,Academic Russian II,莉托斯卡,2.0,wed10-12 wed 10 11,,,道藩320406,斯語碩二,必/Required,,否/No,
,,554879001,俄國兒童文學,Russian Children's,莉托斯卡,3.0,thu13-16 thu 13 14 15,,,道藩320406,斯語碩一,選/Elective,,否/No,
,,554889001,俄語語法史,History of Russian,捷米多夫,3.0,tue09-12 tue 09 10 11,,,道藩320406,斯語碩一,選/Elective,,否/No,
,,554907001,俄國文學專題：,Topics on 19th,宋雲森,2.0,thu08-10 thu 08 09,,,道藩320406,斯語碩一,選/Elective,,否/No,
,,554926001,19世紀俄國文學,Selected Works in,宋雲森,2.0,thu08-10 thu 08 09,,,,斯語碩一,選/Elective,,否/No,
,,555002001,句法學,Syntax,何萬順,3.0,thu13-16 thu 13 14 15,,,季陶340314,語言碩一,必/Required,,否/No,
,,555767001,環太平洋語言：,The Languages of the,戴智偉,3.0,mon13-16 mon 13 14 15,,,綜合271215,語言碩一,選/Elective,,否/No,
,,555789001,類型語言學,Linguistic Typology,戴智偉,3.0,tue09-12 tue 09 10 11,,,季陶340315,語言碩一,選/Elective,,否/No,
,,555820001,優選理論實務,Practice of Optimality,蕭宇超,3.0,tue13-16 tue 13 14 15,,,季陶340315,語言碩一,選/Elective,,否/No,
,,555850001,英語教學實務專,TESOL Practicum,黃怡萍,3.0,fri09-12 fri 09 10 11,,,季陶340516,語言碩一,選/Elective,,否/No,
,,555923001,語用學,Pragmatics,曹逢甫,3.0,wed14-17 wed 14 15 16,,,國際360501,語言碩一,選/Elective,,否/No,
,,555939001,第二語言習得,Second Language,黃瓊之,3.0,tue13-16 tue 13 14 15,,,季陶340314,語言碩一,選/Elective,,否/No,
,,556825001,中日語言研究演,Seminar in Japanese,葉秉杰,2.0,wed10-12 wed 10 11,,,逸仙050203,日文碩一,選/Elective,,否/No,
,,556826001,現代日本語文法,A Study of Modern,栗田岳,3.0,wed13-16 wed 13 14 15,,,季陶340305,日文碩一,選/Elective,,否/No,
,,556831001,中日語言研究演,Seminar in Japanese,葉秉杰,2.0,wed10-12 wed 10 11,,,,日文碩一,選/Elective,,否/No,
,,556844001,日本思想文化研,Studies of Japanese,徐翔生,2.0,thu10-12 thu 10 11,,,研究250420,日文碩一,選/Elective,,否/No,
,,556870001,日本戰後社會與,Japanese Society and,黃錦容,3.0,thu13-16 thu 13 14 15,,,學思040107,日文碩一,選/Elective,,否/No,
,,556895001,日本古典文法２,Grammar of Ancient,鄭家瑜,2.0,thu16-18 thu 16 17,,,資訊140205,日文碩一,選/Elective,,否/No,
,,556911001,日語文法研究２,Studies of Japanese,蘇文郎,2.0,mon14-16 mon 14 15,,,研究250421,日文碩一,選/Elective,,否/No,
,,556925001,日本文化史研究,Seminar in the,永井隆之,2.0,tue14-16 tue 14 15,,,逸仙050203,日文碩一,選/Elective,,否/No,
,,557003001,研究方法與論文,Research Methods,郭秋雯,3.0,wed13-16 wed 13 14 15,,,研究250421,韓文碩一,必/Required,,否/No,
,,557101001,韓國古典文學研,Studies on Classical,楊沅錫,3.0,thu09-12 thu 09 10 11,,,綜合270410,韓文碩一,群/Partially,,否/No,
,,557929001,韓國文化研究,Korean Culture,金永玉,3.0,thu13-16 thu 13 14 15,,,道藩320315,韓文碩一,選/Elective,,否/No,
,,557937001,語言處理與統計,Language Processing,鄭性勳,3.0,tue13-16 tue 13 14 15,,,商館260315,韓文碩一,選/Elective,,否/No,
,,557941001,韓語文法學專題,Seminar on Korean,朴炳善,3.0,wed09-12 wed 09 10 11,,,逸仙050202,韓文碩一,選/Elective,,否/No,
,,557949001,韓國經濟專題研,Seminar on Korea,謝目堂,3.0,wed09-12 wed 09 10 11,,,道藩320313,韓文碩一,選/Elective,,否/No,
,,560004001,中東與中亞語言,Study of Middle East,吳世曼、薩義,3.0,mon13-16 mon 13 14 15,,,研究250419,中東亞一,必/Required,,否/No,
,,560005001,中東與中亞經濟,The Political,劉長政、劉德,3.0,fri09-12 fri 09 10 11,,,綜合270915,中東亞一,必/Required,,否/No,
,,560939001,日本政治經濟研,Seminar in the,李世暉,3.0,thu09-12 thu 09 10 11,,,綜合271111,中東亞一,選/Elective,,否/No,
,,560940001,日本的市民社會,Civil Society in Japan,宮垣元,3.0,wed09-12 thu 13 14 15,,,綜合271111,中東亞一,選/Elective,,否/No,
,,560941001,中亞伊斯蘭與政,Islam and Political,趙竹成,2.0,tue14-16 tue 14 15,,,綜合270413,中東亞一,選/Elective,,否/No,
,,560942001,中東石油政治經,Political Economy of,阿薩里,3.0,thu14-17 thu 14 15 16,,,大勇210206,中東亞一,選/Elective,,否/No,
,,560947001,中東與中亞文化,Seminar of Middle,曾蘭雅、薩義,3.0,tue09-12 tue 09 10 11,,,逸仙050103,中東亞一,選/Elective,,否/No,
,,599000001,英語文進修課程,English Enhancing,陳佳琦,0.0,fri10-12 fri 10 11,,,研究250303,外文中心,選/Elective,,否/No,
,,599845001,大學外文（,College Foreign,薩承科,3.0,wed13-16 wed 13 14 15,,,道藩320218,外文中心,選/Elective,,否/No,
,,599850001,大學外文（,College Foreign,王麗蘭,3.0,wed13-16 wed 13 14 15,,,綜合270205,外文中心,選/Elective,,否/No,
,,599852001,大學外文（,College Foreign,李立林,3.0,tue09-12 tue 09 10 11,,,綜合270410,外文中心,選/Elective,,否/No,
,,599854001,大學外文（,College Foreign,詳備註,2.0,mon10-12 mon 10 11,,,道藩320313,外文中心,選/Elective,,否/No,
,,599856001,大學外文（,College Foreign,彭南儀,3.0,fri13-16 fri 13 14 15,,,研究250305,外文中心,選/Elective,,否/No,
,,599861001,大學外文（,College Foreign,區立遠,3.0,fri13-16 fri 13 14 15,,,學思040303,外文中心,選/Elective,,否/No,
,,599865001,大學外文（,College Foreign,吳世曼,3.0,thu10-13 thu 10 11 12,,,道藩320119,外文中心,選/Elective,,否/No,
,,599880001,大學外文（,College Foreign,賀大衛,2.0,tue14-16 tue 14 15,,,綜合270210,外文中心,選/Elective,,否/No,
,,599882001,大學外文（,College Foreign,區立遠,3.0,fri10-13 fri 10 11 12,,,學思040303,外文中心,選/Elective,,否/No,
,,599885001,大學外文（,College Foreign,李立林,3.0,fri14-17 fri 14 15 16,,,研究250101,外文中心,選/Elective,,否/No,
,,599886001,大學外文（,College Foreign,周從郁,3.0,tue13-16 tue 13 14 15,,,資訊140301,外文中心,選/Elective,,否/No,
,,599890001,大學外文（,College Foreign,張君松,3.0,wed09-12 wed 09 10 11,,,道藩320224,外文中心,選/Elective,,否/No,
,,599894001,大學外文（,College Foreign,陳凰鳳,3.0,wed09-12 wed 09 10 11,,,學思040107,外文中心,選/Elective,,否/No,
,,599896001,大學外文（,College Foreign,王麗蘭,3.0,wed16-19 wed 16 17 18,,,綜合270205,外文中心,選/Elective,,否/No,
,,599902001,大學外文（,College Foreign,董文君,3.0,mon13-16 mon 13 14 15,,,資訊140201,外文中心,選/Elective,,否/No,
,,599906001,大學外文（,College Foreign,顧朋,3.0,tue13-16 tue 13 14 15,,,道藩320313,外文中心,選/Elective,,否/No,
,,599912001,大學外文（,College Foreign,守般若,3.0,thu13-16 thu 13 14 15,,,道藩320313,外文中心,選/Elective,,否/No,
,,599916001,大學外文（,College Foreign,陳音卉,3.0,fri13-16 fri 13 14 15,,,道藩320316,外文中心,選/Elective,,否/No,
,,599918001,大學外文（,College Foreign,林蒔慧,3.0,tue13-16 tue 13 14 15,,,道藩320113,外文中心,選/Elective,,否/No,
,,599920001,大學外文（,College Foreign,林士鉉,2.0,tue14-16 tue 14 15,,,綜合270410,外文中心,選/Elective,,否/No,
,,599922001,大學外文（,College Foreign,黃奕彥,2.0,tue14-16 tue 14 15,,,綜合270408,外文中心,選/Elective,,否/No,
,,599924001,大學外文（,College Foreign,藍美華,2.0,tue14-16 tue 14 15,,,綜合270208,外文中心,選/Elective,,否/No,
,,599926001,大學外文（,College Foreign,張中復,2.0,tue16-18 tue 16 17,,,綜合270411,外文中心,選/Elective,,否/No,
,,599936001,大學外文（,College Foreign,彭南儀,3.0,mon13-16 mon 13 14 15,,,研究250307,外文中心,選/Elective,,否/No,
,,599939001,大學外文（,College Foreign,馬德睿,3.0,mon13-16 mon 13 14 15,,,資訊140301,外文中心,選/Elective,,否/No,
,,599947001,大學外文（,College Foreign,李文康,3.0,wed09-12 wed 09 10 11,,,研究250101,外文中心,選/Elective,,否/No,
,,599947011,大學外文（,College Foreign,李文康,3.0,wed14-17 wed 14 15 16,,,資訊140301,外文中心,選/Elective,,否/No,
,,599947021,大學外文（,College Foreign,李文康,3.0,thu09-12 thu 09 10 11,,,研究250101,外文中心,選/Elective,,否/No,
,,599947031,大學外文（,College Foreign,李文康,3.0,thu13-16 thu 13 14 15,,,研究250101,外文中心,選/Elective,,否/No,
,,599947041,大學外文（,College Foreign,李文康,3.0,fri09-12 fri 09 10 11,,,研究250206,外文中心,選/Elective,,否/No,
,,599948001,大學外文（,College Foreign,李立林,3.0,fri09-12 fri 09 10 11,,,逸仙050101,外文中心,選/Elective,,否/No,
,,599948011,大學外文（,College Foreign,李立林,3.0,thu09-12 thu 09 10 11,,,資訊140106,外文中心,選/Elective,,否/No,
,,599948021,大學外文（,College Foreign,李立林,3.0,thu14-17 thu 14 15 16,,,資訊140106,外文中心,選/Elective,,否/No,
,,599948031,大學外文（,College Foreign,羅清菁,3.0,tue13-16 tue 13 14 15,,,季陶340302,外文中心,選/Elective,,否/No,
,,599949001,大學外文（,College Foreign,周從郁,3.0,mon14-17 mon 14 15 16,,,資訊140107,外文中心,選/Elective,,否/No,
,,599949011,大學外文（,College Foreign,周從郁,3.0,wed13-16 wed 13 14 15,,,研究250206,外文中心,選/Elective,,否/No,
,,599949021,大學外文（,College Foreign,周從郁,3.0,thu13-16 thu 13 14 15,,,學思040201,外文中心,選/Elective,,否/No,
,,599949031,大學外文（,College Foreign,周從郁,3.0,fri09-12 fri 09 10 11,,,研究250105,外文中心,選/Elective,,否/No,
,,599950001,大學外文（,College Foreign,彭南儀,3.0,tue09-12 tue 09 10 11,,,資訊140107,外文中心,選/Elective,,否/No,
,,599950011,大學外文（,College Foreign,彭南儀,3.0,tue13-16 tue 13 14 15,,,資訊140107,外文中心,選/Elective,,否/No,
,,599950021,大學外文（,College Foreign,彭南儀,3.0,thu09-12 thu 09 10 11,,,資訊140107,外文中心,選/Elective,,否/No,
,,599950031,大學外文（,College Foreign,彭南儀,3.0,thu13-16 thu 13 14 15,,,資訊140107,外文中心,選/Elective,,否/No,
,,599950041,大學外文（,College Foreign,王麗香,3.0,mon13-16 mon 13 14 15,,,資訊140106,外文中心,選/Elective,,否/No,
,,601017001,國際公法,Public International,許耀明,3.0,tue13-16 tue 13 14 15,,,大勇210105,法律三甲,群/Partially,,否/No,
,,601042001,行政救濟法,Law on,詹鎮榮,3.0,thu09-12 thu 09 10 11,,,大智190101,法律三甲,群/Partially,,否/No,
,,601047001,公平交易法,Fair Trade Law,王立達,2.0,fri15-17 fri 15 16,,,大勇210104,法律三甲,群/Partially,,否/No,
,,601056001,社會法,Social Welfare Law,孫迺翊,3.0,wed09-12 wed 09 10 11,,,大勇210206,法律三甲,群/Partially,,否/No,
,,601085001,刑事法綜合研習,Comprehensive Study,林俊益,2.0,mon14-18 mon 14 15 16,,,綜合270751,法律四甲,群/Partially,,否/No,
,,601091001,憲法,Constitution,孫迺翊,3.0,mon13-16 mon 13 14 15,,,大勇210201,法律一甲,群/Partially,,否/No,
,,601091011,憲法,Constitution,廖元豪,3.0,mon13-16 mon 13 14 15,,,大勇210104,法律一乙,群/Partially,,否/No,
,,601091021,憲法,Constitution,劉定基,3.0,mon13-16 mon 13 14 15,,,大智190304,法律一丙,群/Partially,,否/No,
,,601102001,身分法,Family and,陳惠馨,3.0,wed13-16 wed 13 14 15,,,大勇210206,法律二甲,群/Partially,,否/No,
,,601102011,身分法,Family and,劉宏恩,3.0,wed13-16 wed 13 14 15,,,大勇210201,法律二甲,群/Partially,,否/No,
,,601102021,身分法,Family and,王海南,3.0,wed13-16 wed 13 14 15,,,大勇210202,法律二甲,群/Partially,,否/No,
,,601103001,民法債編各論,Civil Law: Kinds of,王千維,3.0,thu09-12 thu 09 10 11,,,大智190305,法律二甲,群/Partially,,否/No,
,,601103011,民法債編各論,Civil Law: Kinds of,楊淑文,3.0,thu09-12 thu 09 10 11,,,大勇210106,法律二甲,群/Partially,,否/No,
,,601109001,海商法,Maritime Law,沈宗倫,2.0,tue14-16 tue 14 15,,,大智190101,法律三甲,群/Partially,,否/No,
,,601109011,海商法,Maritime Law,張新平,2.0,fri13-15 fri 13 14,,,綜合270114,法律三甲,群/Partially,,否/No,
,,601110001,保險法,Insurance Law,葉啟洲,3.0,fri09-12 fri 09 10 11,,,大智190101,法律三甲,群/Partially,,否/No,
,,601110011,保險法,Insurance Law,張冠群,3.0,fri09-12 fri 09 10 11,,,綜合270751,法律三甲,群/Partially,,否/No,
,,601117001,英美契約法,Anglo-American Law,張冠群,2.0,thu14-16 thu 14 15,,,綜合270302,法律四甲,群/Partially,,否/No,
,,601118001,勞動法與社會法,Introduction to Labor,郭明政、黃程,2.0,thu16-18 thu 16 17,,,綜合270113,法律二甲,群/Partially,,否/No,
,,601121001,刑法（二）,Criminal Law (II),陳志輝,3.0,tue09-12 tue 09 10 11,,,綜合270302,法律一甲,群/Partially,,否/No,
,,601121011,刑法（二）,Criminal Law (II),許恒達,3.0,tue09-12 tue 09 10 11,,,大勇210201,法律一乙,群/Partially,,否/No,
,,601121021,刑法（二）,Criminal Law (II),謝如媛,3.0,tue09-12 tue 09 10 11,,,大勇210206,法律一丙,群/Partially,,否/No,
,,601125001,基礎法學導論,Introduction to the,周伯峰,3.0,thu09-12 thu 09 10 11,,,綜合270111,法律一甲,群/Partially,,否/No,
,,601125011,基礎法學導論,Introduction to the,王曉丹,3.0,thu09-12 thu 09 10 11,,,大勇210201,法律一甲,群/Partially,,否/No,
,,601125021,基礎法學導論,Introduction to the,陳惠馨,3.0,thu09-12 thu 09 10 11,,,大勇210104,法律一甲,群/Partially,,否/No,
,,601126001,民法債編總論（,Civil Law: General,楊芳賢,3.0,tue13-16 tue 13 14 15,,,大勇210201,法律一甲,群/Partially,,否/No,
,,601126011,民法債編總論（,Civil Law: General,王千維,3.0,tue13-16 tue 13 14 15,,,大勇210206,法律一甲,群/Partially,,否/No,
,,601126021,民法債編總論（,Civil Law: General,葉啟洲,3.0,tue13-16 tue 13 14 15,,,大勇210101,法律一甲,群/Partially,,否/No,
,,601133001,法理學（一）,Jurisprudence (I),顏厥安,2.0,mon16-18 mon 16 17,,,,法律二甲,群/Partially,,否/No,
,,601133011,法理學（一）,Jurisprudence (I),顏厥安,2.0,mon16-18 mon 16 17,,,綜合270415,法律二甲,群/Partially,,否/No,
,,601135001,國家組織法,State Organization,劉定基,2.0,tue10-12 tue 10 11,,,大勇210106,法律二甲,群/Partially,,否/No,
,,601136001,行政法（二）,Administrative Law,詹鎮榮,3.0,tue13-16 tue 13 14 15,,,大智190304,法律二甲,群/Partially,,否/No,
,,601136011,行政法（二）,Administrative Law,吳秦雯,3.0,tue13-16 tue 13 14 15,,,大勇210104,法律二甲,群/Partially,,否/No,
,,601136021,行政法（二）,Administrative Law,傅玲靜,3.0,tue13-16 tue 13 14 15,,,大勇210202,法律二甲,群/Partially,,否/No,
,,601142001,刑事政策,Criminal Policy,謝如媛,3.0,wed13-16 wed 13 14 15,,,大勇210207,法律三甲,群/Partially,,否/No,
,,601143001,財經法綜合研習,Comprehensive Study,朱德芳、程春,2.0,wed16-18 wed 16 17,,,大勇210104,法律三甲,群/Partially,,否/No,
,,601144001,刑事訴訟法（,Law of Criminal,何賴傑,3.0,mon13-16 mon 13 14 15,,,大智190101,法律三甲,群/Partially,,否/No,
,,601144011,刑事訴訟法（,Law of Criminal,楊雲驊,3.0,mon13-16 mon 13 14 15,,,大勇210106,法律三甲,群/Partially,,否/No,
,,601145001,民事訴訟法（,Law of Civil,許政賢,3.0,tue09-12 tue 09 10 11,,,大勇210105,法律三甲,群/Partially,,否/No,
,,601145011,民事訴訟法（,Law of Civil,劉明生,3.0,tue09-12 tue 09 10 11,,,資訊140206,法律三甲,群/Partially,,否/No,
,,601494001,環境保護法專題,Seminar on,傅玲靜,3.0,mon16-19 mon 16 17 18,,,綜合271410,法律三甲,選/Elective,,否/No,
,,601495001,金融科技法制與,Seminar on FinTech,臧正運,3.0,mon18-21 mon 18 19 20,,,綜合271315,法律三甲,選/Elective,,否/No,
,,601496001,中國法律思想史,History of Chinese,黃源盛,2.0,wed16-18 wed 16 17,,,綜合271407,法律三甲,選/Elective,,否/No,
,,601497001,法律診療-勞動訴,Legal Clinic-Practices,陳金泉,2.0,thu14-16 thu 14 15,,,綜合271315,法律四甲,選/Elective,,否/No,
,,601498001,國際智慧財產專,Seminar on,沈宗倫,2.0,thu16-18 thu 16 17,,,綜合271411,法律三甲,選/Elective,,否/No,
,,601499001,國際金融治理,Governance of,陳秉逵、臧正,2.0,thu14-16 thu 14 15,,,商館260105,法律二甲,選/Elective,,否/No,
,,601500001,歐盟訴訟法專題,Seminar on European,許耀明,1.0,tue16-17  tue 16,,,綜合271410,法律二甲,選/Elective,,否/No,
,,601521001,國際人道法與難,International,蔡沛倫,2.0,tue19-21 tue 19 20,,,綜合271407,法律三甲,選/Elective,,否/No,
,,601526001,財法中心公益服,Pro Bono Legal,朱德芳,2.0,N/A,,,綜合271410,法律三甲,選/Elective,,否/No,
,,601527001,財經法律實務研,Introduction of Legal,陳長文,2.0,N/A,,,綜合271315,法律三甲,選/Elective,,否/No,
,,601535001,民法總則實例研,Case Study on Civil,吳瑾瑜,2.0,tue16-18 tue 16 17,,,大勇210104,法律一甲,選/Elective,,否/No,
,,601559001,公司法案例研習,Case Studies on,朱德芳、許政,2.0,fri14-16 fri 14 15,,,綜合271411,法律三甲,選/Elective,,否/No,
,,601566001,法學思維與刑法,Legal Thinking and,陳志輝,3.0,thu09-12 thu 09 10 11,,,綜合271411,法律三甲,選/Elective,,否/No,
,,601588001,刑法中心公益服,Pro Bono Legal,陳志輝,1.0,mon09-10  mon 09,,,綜合271407,法律三甲,選/Elective,,否/No,
,,601595001,著作權法,Copyright Law,馮震宇,2.0,wed10-12 wed 10 11,,,綜合270201,法律三甲,選/Elective,,否/No,
,,601600001,物權法實例研習,Case Study on,吳瑾瑜,2.0,wed10-12 wed 10 11,,,大仁200101,法律二甲,選/Elective,,否/No,
,,601616001,家事事件法,Family Case Law,許政賢,2.0,fri10-12 fri 10 11,,,大勇210105,法律四甲,選/Elective,,否/No,
,,601630001,法律服務,Legal Aid,許政賢,2.0,"mon12-13,tue12-13 mon",,,綜合270103,法律三甲,選/Elective,,否/No,
,,601640001,身分法案例實習,Study Cases on,林秀雄,2.0,fri14-16 fri 14 15,,,綜合270101,法律三甲,選/Elective,,否/No,
,,601674001,集體勞動法,Collective Labor Law,林佳和,2.0,wed14-16 wed 14 15,,,大勇210104,法律三甲,選/Elective,,否/No,
,,601679001,刑法實例研習,Study on Criminal,李聖傑,3.0,wed09-12 wed 09 10 11,,,綜合270101,法律三甲,選/Elective,,否/No,
,,601757001,政府採購法,Government,顏玉明,2.0,wed14-16 wed 14 15,,,綜合271407,法律三甲,選/Elective,,否/No,
,,601821001,仲裁法,Arbitration Law,李家慶,2.0,wed16-18 wed 16 17,,,綜合270202,法律二甲,選/Elective,,否/No,
,,601900001,強制執行法與破,Compulsory,劉明生,2.0,wed14-16 wed 14 15,,,大勇210205,法律四甲,選/Elective,,否/No,
,,601915001,消費者保護法,Law of Consumer,楊淑文,1.0,wed10-11  wed 10,,,綜合270102,法律三甲,選/Elective,,否/No,
,,601943001,日文（二）,Japanese（II）,陳洸岳,3.0,"mon18-20,wed13-14 mon",,,綜合270101,法律一甲,選/Elective,,否/No,
,,601944001,德文（二）,German (II),黃程貫,3.0,thu13-16 thu 13 14 15,,,大勇210201,法律一甲,選/Elective,,否/No,
,,651043001,英文法學名著選,Selected Reading on,廖元豪,3.0,tue09-12 tue 09 10 11,,,綜合271315,法律碩一,群/Partially,,否/No,
,,651067011,行政法專題研究,Administration Law,詹鎮榮,2.0,wed16-18 wed 16 17,,,綜合271411,法律碩一,群/Partially,,否/No,
,,651081001,英文法學名著選,Selected Reading on,何克,3.0,fri18-21 fri 18 19 20,,,綜合271410,法律碩一,群/Partially,,否/No,
,,651087001,行政法專題研究,Administrative Law,劉宗德,3.0,fri19-22 fri 19 20 21,,,綜合271408,法律碩一,群/Partially,,否/No,
,,651098001,侵權行為法專題,Torts Seminar (I),王千維,2.0,tue10-12 tue 10 11,,,綜合271407,法律碩一,群/Partially,,否/No,
,,651160001,中國法律思想史,History of Chinese,黃源盛,2.0,wed16-18 wed 16 17,,,綜合271407,法律碩一,群/Partially,,否/No,
,,651171001,日文法學名著選,Selected Reading in,劉宗德,3.0,fri15-18 fri 15 16 17,,,綜合271315,法律碩一,群/Partially,,否/No,
,,651172001,德文法學名著選,Selected Reading in,黃程貫,3.0,mon13-16 mon 13 14 15,,,綜合271407,法律碩一,群/Partially,,否/No,
,,651181001,公司法專題研究,Company Law,劉連煜,2.0,fri10-12 fri 10 11,,,綜合271407,法律碩一,群/Partially,,否/No,
,,651220001,社會法專題研究,Social Welfare Law,孫迺翊,2.0,tue14-16 tue 14 15,,,綜合271411,法律碩一,群/Partially,,否/No,
,,651230001,財產法專題研究,Property Law,蘇永欽,2.0,tue19-21 tue 19 20,,,憩賢030412,法律碩一,群/Partially,,否/No,
,,651277001,國際公法專題研,International Law,陳貞如,2.0,tue10-12 tue 10 11,,,綜合271408,法律碩一,群/Partially,,否/No,
,,651284001,消費者保護法專,Consumer Protection,楊淑文,2.0,tue14-16 tue 14 15,,,綜合271407,法律碩一,群/Partially,,否/No,
,,651297001,刑事訴訟法專題,Criminal Procedure,楊雲驊,2.0,fri08-10 fri 08 09,,,綜合271407,法律碩一,群/Partially,,否/No,
,,651316001,財產法專題研究,Property Law,蘇永欽,2.0,mon19-21 mon 19 20,,,,法律碩一,群/Partially,,否/No,
,,651322001,比較憲法專題研,Comparative,蘇永欽,2.0,mon19-21 mon 19 20,,,憩賢030412,法律碩一,群/Partially,,否/No,
,,651357001,保險法專題研究,Insurance Law,張冠群,2.0,thu10-12 thu 10 11,,,綜合270305,法律碩一,群/Partially,,否/No,
,,651370001,勞動契約法專題,Seminar on Law of,林佳和,2.0,wed10-12 wed 10 11,,,綜合271408,法律碩一,群/Partially,,否/No,
,,651430001,刑罰思想史專題,Seminar on,許恒達,2.0,thu10-12 thu 10 11,,,綜合271407,法律碩一,群/Partially,,否/No,
,,651547001,國際智慧財產權,Seminar on,沈宗倫,2.0,thu16-18 thu 16 17,,,綜合271411,法律碩一,群/Partially,,否/No,
,,651550001,環境保護法專題,Seminar on,傅玲靜,3.0,mon16-19 mon 16 17 18,,,綜合271410,法律碩一,群/Partially,,否/No,
,,651553001,刑事法律實務,Practice of Criminal,王屏夏,2.0,fri17-19 fri 17 18,,,綜合271407,法律碩一,選/Elective,,否/No,
,,651554001,民事法律實務,Practice of Civil Law,蕭胤瑮,2.0,fri17-19 fri 17 18,,,綜合271411,法律碩一,選/Elective,,否/No,
,,651555001,金融科技法制與,Seminar on FinTech,臧正運,3.0,mon18-21 mon 18 19 20,,,綜合271315,法律碩一,選/Elective,,否/No,
,,651556001,著作權法律與管,Seminar on,馮震宇,3.0,thu13-16 thu 13 14 15,,,商館260304,法律碩一,選/Elective,,否/No,
,,651557001,文化與法律（,Culture and Law (I),王曉丹,3.0,fri13-16 fri 13 14 15,,,綜合271407,法律碩一,選/Elective,,否/No,
,,651559001,歐盟訴訟法專題,Seminar on European,許耀明,1.0,tue16-17  tue 16,,,綜合271410,法律碩一,選/Elective,,否/No,
,,651560001,法律診療－勞動,Legal Clinic -,陳金泉,2.0,thu14-16 thu 14 15,,,綜合271315,法律碩一,選/Elective,,否/No,
